CRN;Course;Session;Title;Instructor;Time/Location;Credits
21994;PHYS 104 004;Full Term;E & M DISCUSSION;Cone, Michael T.;4:00PM - 4:50PM R BRK 10327-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;0
21995;PHYS 104 005;Full Term;E & M DISCUSSION;Huang, Huey W.;9:00AM - 9:50AM F BRK 10329-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;0
21996;PHYS 104 006;Full Term;E & M DISCUSSION;Beaird, Robert P.;9:00AM - 9:50AM F ABL 12329-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;0
21997;PHYS 104 007;Full Term;E & M DISCUSSION;Yu, Lam H.;9:00AM - 9:50AM F MEL 25129-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;0
21998;PHYS 104 008;Full Term;E & M DISCUSSION;Huang, Huey W.;10:00AM - 10:50AM F BRK 10330-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;0
21999;PHYS 104 009;Full Term;E & M DISCUSSION;Beaird, Robert P.;10:00AM - 10:50AM F ABL 12330-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;0
22000;PHYS 104 010;Full Term;E & M DISCUSSION;Cone, Michael T.;10:00AM - 10:50AM F MEL 25130-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;0
22001;PHYS 104 011;Full Term;E & M DISCUSSION;Cone, Michael T.;2:00PM - 2:50PM F BRK 10328-APR-2018 2:00PM - 5:00PM S TBA TBANo Final Exam;0
22002;PHYS 104 012;Full Term;E & M DISCUSSION;Cone, Michael T.;3:00PM - 3:50PM F BRK 1031-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;0
22003;PHYS 104 013;Full Term;E & M DISCUSSION;Huang, Huey W.;4:00PM - 4:50PM F BRK 1032-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;0
22004;PHYS 104 014;Full Term;E & M DISCUSSION;Yu, Lam H.;7:00PM - 7:50PM R BRK 10326-APR-2018 7:00PM - 10:00PM R TBA TBANo Final Exam;0
20016;PHYS 112 S01;Full Term;HONORS E&M (WITH LAB);Pu, HanDodds, Stanley A.;9:00AM - 9:50AM MWF HRZ 21227-APR-2018 7:00PM - 10:00PM F TBA TBAScheduled Final Exam-OTR Room;4
20017;PHYS 126 S01;Full Term;GENERAL PHYSICS II (WITH LAB);Hafner, Jason H.Roberts, Jabus B.Dodds, Stanley A.Stenson, Jared R.;9:25AM - 10:40AM TR HRZ AMP27-APR-2018 7:00PM - 10:00PM F TBA TBAScheduled Final Exam-OTR Room;4
20018;PHYS 202 001;Full Term;MODERN PHYSICS;Hulet, Randall G.;9:00AM - 9:50AM MWF GRB W21226-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
24592;PHYS 231 001;Full Term;ELEMENTARY PHYSICS LAB;Dodds, Stanley A.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1
20019;PHYS 302 001;Full Term;INTERMEDIATE ELECTRODYNAMICS;Li, WeiChan, Anthony A.;9:25AM - 10:40AM TR HBH 4272:30PM - 3:50PM T HBH 42728-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;4
20020;PHYS 312 001;Full Term;INTRO TO QUANTUM PHYSICS II;Nevidomskyy, Andriy;11:00AM - 11:50AM MWF BRK 10325-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20309;PHYS 332 001;Full Term;JUNIOR PHYSICS LAB II;Geurts, Franciscus J.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;2
20323;PHYS 355 001;Full Term;INTRO TO BIOLOGICAL PHYSICS;Kiang, Ching-Hwa;1:00PM - 2:15PM TR HBH 2227-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
20022;PHYS 412 001;Full Term;SOLID STATE PHYSICS;Dai, Pengcheng;10:50AM - 12:05PM TR HBH 2226-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
20023;PHYS 416 001;Full Term;COMPUTATIONAL PHYSICS;Toffoletto, Frank R.;1:00PM - 2:15PM TR SEW 20727-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
21578;PHYS 462 001;Full Term;INDEPENDENT RESEARCH;Dodds, Stanley A.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
20478;PHYS 492 001;Full Term;UNDERGRADUATE RESEARCH;Roberts, Jabus B.Morosan, Emilia;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;2
20024;PHYS 494 001;Full Term;UNDERGRADUATE RESEARCH SEMINAR;Roberts, Jabus B.Morosan, Emilia;3:00PM - 5:50PM M HBH 2231-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;1
24593;PHYS 516 001;Full Term;MATHEMATICAL METHODS;Nandi, Satyanarayan;2:00PM - 2:50PM MWF GRB W211GR Course-Dept Schedules Exam;3
20434;PHYS 517 001;Full Term;COMPUTATIONAL PHYSICS;Toffoletto, Frank R.;1:00PM - 2:15PM TR SEW 207GR Course-Dept Schedules Exam;3
20025;PHYS 522 001;Full Term;QUANTUM MECHANICS II;Killian, Thomas C.;2:30PM - 3:45PM TR HBH 423GR Course-Dept Schedules Exam;3
20026;PHYS 526 001;Full Term;STATISTICAL PHYSICS;Hazzard, Kaden;10:00AM - 10:50AM MWF GRB W212GR Course-Dept Schedules Exam;3
20027;PHYS 532 001;Full Term;CLASSICAL ELECTRODYNAMICS;Baring, Matthew G.;11:00AM - 11:50AM MWF MEL 251GR Course-Dept Schedules Exam;3
21201;PHYS 535 001;Full Term;CRYSTALLOGRAPHY & DIFFRACTION;Loos, Peter J.;10:00AM - 10:50AM MWF KCK 10230-APR-2018 9:00AM - 12:00PM M TBA TBAGR Course-Dept Schedules Exam;3
24594;PHYS 543 001;Full Term;PHYSICS OF QUARKS AND LEPTONS;Ecklund, Karl M.;1:00PM - 2:15PM TR HNZ 202GR Course-Dept Schedules Exam;3
24595;PHYS 551 001;Full Term;BIOLOGICAL PHYSICS;Onuchic, Jose;1:00PM - 2:15PM TR BRC 1060AGR Course-Dept Schedules Exam;3
24596;PHYS 568 001;Full Term;QUANTUM PHASE TRANSITIONS;Si, Qimiao;10:50AM - 12:05PM TR HBH 423GR Course-Dept Schedules Exam;3
24948;PHYS 569 001;Full Term;ULTRAFAST OPTICAL PHENOMENA;Kono, Junichiro;10:50AM - 12:05PM TR BRK 103GR Course-Dept Schedules Exam;3
20349;PHYS 610 001;Full Term;METHODS OF MOLECULAR SIMUL;Deem, Michael W.;2:30PM - 3:50PM MW BRC 285GR Course-Dept Schedules Exam;3
20435;PHYS 664 001;Full Term;COND MATTR THRY:MANY BODY FORM;Foster, Matthew;9:25AM - 10:40AM TR HBH 22GR Course-Dept Schedules Exam;3
20030;PHYS 800 001;Full Term;GRADUATE RESEARCH;Baring, Matthew G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23022;PHYS 800 002;Full Term;GRADUATE RESEARCH;Bradshaw, Stephen;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23025;PHYS 800 003;Full Term;GRADUATE RESEARCH;Deem, Michael W.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23026;PHYS 800 004;Full Term;GRADUATE RESEARCH;Dunning, F B.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23027;PHYS 800 005;Full Term;GRADUATE RESEARCH;Ecklund, Karl M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23028;PHYS 800 006;Full Term;GRADUATE RESEARCH;Liang, Edison P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23029;PHYS 800 007;Full Term;GRADUATE RESEARCH;Foster, Matthew;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23032;PHYS 800 008;Full Term;GRADUATE RESEARCH;Geurts, Franciscus J.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23035;PHYS 800 009;Full Term;GRADUATE RESEARCH;Hafner, Jason H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23036;PHYS 800 010;Full Term;GRADUATE RESEARCH;Halas, Nancy J.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23037;PHYS 800 011;Full Term;GRADUATE RESEARCH;Pu, Han;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23038;PHYS 800 012;Full Term;GRADUATE RESEARCH;Hartigan, Patrick M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23039;PHYS 800 013;Full Term;GRADUATE RESEARCH;Hazzard, Kaden;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23040;PHYS 800 014;Full Term;GRADUATE RESEARCH;Huang, Huey W.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23041;PHYS 800 015;Full Term;GRADUATE RESEARCH;Hulet, Randall G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23042;PHYS 800 016;Full Term;GRADUATE RESEARCH;Isella, Andrea;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23043;PHYS 800 017;Full Term;GRADUATE RESEARCH;Kiang, Ching-Hwa;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23044;PHYS 800 018;Full Term;GRADUATE RESEARCH;Killian, Thomas C.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23045;PHYS 800 019;Full Term;GRADUATE RESEARCH;Levine, Herbert;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23046;PHYS 800 020;Full Term;GRADUATE RESEARCH;Morosan, Emilia;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23047;PHYS 800 021;Full Term;GRADUATE RESEARCH;Natelson, Douglas;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23048;PHYS 800 022;Full Term;GRADUATE RESEARCH;Nevidomskyy, Andriy;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23049;PHYS 800 023;Full Term;GRADUATE RESEARCH;Nordlander, Peter J.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23050;PHYS 800 024;Full Term;GRADUATE RESEARCH;Onuchic, Jose;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23051;PHYS 800 025;Full Term;GRADUATE RESEARCH;Padley, Brian P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23052;PHYS 800 026;Full Term;GRADUATE RESEARCH;Dai, Pengcheng;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23053;PHYS 800 027;Full Term;GRADUATE RESEARCH;Si, Qimiao;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23054;PHYS 800 028;Full Term;GRADUATE RESEARCH;Reiff, Patricia H.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23055;PHYS 800 029;Full Term;GRADUATE RESEARCH;Du, Rui-Rui;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23056;PHYS 800 030;Full Term;GRADUATE RESEARCH;Scuseria, Gustavo E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23057;PHYS 800 031;Full Term;GRADUATE RESEARCH;Toffoletto, Frank R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23058;PHYS 800 032;Full Term;GRADUATE RESEARCH;Li, Wei;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23059;PHYS 800 033;Full Term;GRADUATE RESEARCH;Yepes, Pablo P.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23657;PHYS 800 034;Full Term;GRADUATE RESEARCH;Alexander, David;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23658;PHYS 800 035;Full Term;GRADUATE RESEARCH;Chan, Anthony A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23660;PHYS 800 037;Full Term;GRADUATE RESEARCH;Johns-Krull, Christopher M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23661;PHYS 800 038;Full Term;GRADUATE RESEARCH;Kono, Junichiro;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23662;PHYS 800 039;Full Term;GRADUATE RESEARCH;Wolynes, Peter;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23663;PHYS 800 040;Full Term;GRADUATE RESEARCH;Amin, Mustafa A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
25410;PHYS 800 041;Full Term;GRADUATE RESEARCH;Sazykin, Stanislav;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
